ticker,disclosure_date,positive_sentiment,neutral_sentiment,negative_sentiment,compound_sentiment,Date,year,month,day,Symbol,Open,High,Low,Close,Volume,gain_loss,high_vs_prev_day,low_vs_prev_day,volume_vs_prev_day,pct_close_change,pct_volume_change
JNJ,2024-05-20,0.93692905,0.023999283,0.039071705,0.8978573,2024-05-20,2024,5,20,JNJ,153.1,153.39,151.26,151.27,7742280.0,0,1,1,1,0.0198,40.9647
JNJ,2024-07-17,0.904176,0.06759342,0.028230557,0.87594545,2024-07-17,2024,7,17,JNJ,151.55,157.49,151.42,156.58,13791500.0,1,1,0,1,0.7464,35.6751
JNJ,2024-08-26,0.89716786,0.08137286,0.02145924,0.8757086,2024-08-26,2024,8,26,JNJ,164.17,165.71,163.54,164.61,6869200.0,1,1,1,1,1.0187,56.5344
JNJ,2024-09-10,0.79600835,0.18419623,0.019795354,0.776213,2024-09-10,2024,9,10,JNJ,167.5,168.46,166.745,167.38,6559734.0,0,1,1,1,1.5532,10.8032
JNJ,2024-09-20,0.86983335,0.032220222,0.09794637,0.771887,2024-09-20,2024,9,20,JNJ,164.3,164.87,163.55,164.16,11838967.0,0,1,1,1,0.5759,153.4218
JNJ,2024-10-15,0.8807202,0.09113958,0.028140232,0.85257995,2024-10-15,2024,10,15,JNJ,160.0,166.75,159.0,164.1,10547966.0,1,1,0,1,-0.1096,76.3198
JPM,2023-03-01,0.94620585,0.028896056,0.024898104,0.9213078,2023-03-01,2023,3,1,JPM,142.1,143.46,141.8,142.55,7134400.0,1,1,1,0,1.0491,-35.7655
JPM,2023-04-14,0.8937885,0.08549959,0.020711858,0.8730767,2023-04-14,2023,4,14,JPM,135.15,139.12,134.9,138.73,43896500.0,1,0,0,1,-0.7867,173.6348
JPM,2023-04-20,0.9300969,0.04410178,0.025801282,0.9042956,2023-04-20,2023,4,20,JPM,139.91,141.43,139.84,140.81,10583700.0,1,1,1,0,0.1921,-10.6242
JPM,2023-05-01,0.9116655,0.06576657,0.02256795,0.8890975,2023-05-01,2023,5,1,JPM,142.26,143.37,140.83,141.2,20415760.0,0,1,1,1,1.6412,44.6546
JPM,2023-05-18,0.9413048,0.03300903,0.025686145,0.91561866,2023-05-18,2023,5,18,JPM,138.27,139.73,137.76,139.5,10999610.0,1,0,0,0,0.2299,-18.4745
JPM,2023-05-22,0.89769685,0.079689614,0.022613559,0.87508327,2023-05-22,2023,5,22,JPM,141.0,141.64,137.66,138.03,11402480.0,0,1,1,1,1.0542,19.8382
JPM,2023-06-01,0.9450636,0.03123913,0.02369731,0.9213662,2023-06-01,2023,6,1,JPM,136.52,138.23,135.445,137.58,12248090.0,1,0,0,0,-2.0574,-5.2187
JPM,2023-06-26,0.93488073,0.04478915,0.020330075,0.91455066,2023-06-26,2023,6,26,JPM,138.87,140.01,137.69,139.19,8429727.0,1,1,0,1,-0.0072,3.3812
JPM,2023-06-30,0.9227235,0.0542025,0.02307404,0.89964944,2023-06-30,2023,6,30,JPM,144.6,146.0,143.66,145.44,14212820.0,1,0,0,1,-0.798,77.1814
JPM,2023-07-14,0.89406234,0.08547601,0.020461628,0.8736007,2023-07-14,2023,7,14,JPM,151.55,152.89,148.41,149.77,27028430.0,0,0,0,1,-2.3536,56.5741
JPM,2023-07-24,0.94702923,0.029513361,0.023457402,0.9235718,2023-07-24,2023,7,24,JPM,154.97,158.785,154.73,158.0,14381430.0,1,1,0,1,0.7525,44.6143
JPM,2023-09-22,0.94197047,0.03819716,0.01983235,0.9221381,2023-09-22,2023,9,22,JPM,147.29,147.51,145.19,145.73,7071975.0,0,1,1,1,-0.4916,0.3876
JPM,2023-10-13,0.89396507,0.08546057,0.02057436,0.8733907,2023-10-13,2023,10,13,JPM,148.5,153.11,147.84,148.0,29487199.0,0,1,1,1,0.1015,132.8526
JPM,2023-10-23,0.93985665,0.037408214,0.022735212,0.9171214,2023-10-23,2023,10,23,JPM,142.94,143.68,140.73,141.0,10133410.0,0,1,1,1,-0.1204,14.0976
JPM,2023-10-26,0.9210708,0.020506538,0.058422707,0.86264807,2023-10-26,2023,10,26,JPM,139.76,141.665,139.43,140.76,9109431.0,1,1,1,0,3.7365,-47.7512
JPM,2024-01-12,0.8977591,0.081955984,0.020284932,0.8774741,2024-01-12,2024,1,12,JPM,173.8,176.31,168.9,169.05,19436500.0,0,1,1,1,0.631,12.9607
JPM,2024-01-16,0.94728154,0.030546559,0.022171894,0.9251096,2024-01-16,2024,1,16,JPM,164.87,168.09,164.3,167.99,17206420.0,1,0,0,1,0.5386,54.9085
JPM,2024-01-18,0.87748826,0.02437805,0.098133676,0.7793546,2024-01-18,2024,1,18,JPM,167.12,167.53,165.24,167.42,9382255.0,1,0,0,0,-1.6969,-28.4652
JPM,2024-01-23,0.9474282,0.030322766,0.022248957,0.92517924,2024-01-23,2024,1,23,JPM,169.67,169.75,168.44,168.99,8360829.0,0,0,0,0,-0.8856,-16.1154
JPM,2024-01-25,0.9451442,0.034710176,0.020145688,0.9249985,2024-01-25,2024,1,25,JPM,172.31,172.99,170.905,172.94,8873481.0,1,0,0,1,0.3831,19.2199
JPM,2024-03-12,0.9456473,0.029303981,0.025048709,0.9205986,2024-03-12,2024,3,12,JPM,188.95,190.16,187.91,189.84,5708384.0,1,0,0,0,-0.8047,-26.7737
JPM,2024-03-21,0.94976497,0.02868314,0.02155184,0.9282131,2024-03-21,2024,3,21,JPM,196.52,199.43,196.33,199.06,11203796.0,1,0,0,1,1.241,38.1677
JPM,2024-04-08,0.8632952,0.11709015,0.019614683,0.8436805,2024-04-08,2024,4,8,JPM,197.62,198.98,197.62,198.48,8000963.0,1,1,1,1,0.6746,8.729
JPM,2024-04-12,0.8937885,0.08549959,0.020711858,0.8730767,2024-04-12,2024,4,12,JPM,188.32,188.93,182.54,182.79,31532308.0,0,1,1,1,-0.0547,113.5382
JPM,2024-04-22,0.9476509,0.030099336,0.022249725,0.9254012,2024-04-22,2024,4,22,JPM,185.99,190.125,185.98,189.41,11529668.0,1,0,0,1,-1.4208,26.0849
JPM,2024-05-06,0.9413488,0.0320734,0.026577791,0.914771,2024-05-06,2024,5,6,JPM,191.73,192.2,189.815,192.0,7911134.0,1,0,0,1,0.1304,2.892
JPM,2024-05-15,0.9432837,0.034872226,0.021844111,0.9214395,2024-05-15,2024,5,15,JPM,202.01,202.69,199.77,202.11,8369975.0,1,0,0,0,-0.1778,-1.5057
JPM,2024-05-20,0.89769685,0.079689614,0.022613559,0.87508327,2024-05-20,2024,5,20,JPM,204.39,205.88,195.4,195.58,17373253.0,0,1,0,1,-1.9747,20.4736
JPM,2024-05-23,0.9423432,0.032416154,0.025240665,0.9171025,2024-05-23,2024,5,23,JPM,197.81,198.3,196.07,196.92,8069445.0,0,0,0,1,-1.8883,9.6953
JPM,2024-06-03,0.9464668,0.028806843,0.024726335,0.92174053,2024-06-03,2024,6,3,JPM,202.31,202.42,199.19,201.82,6444309.0,0,1,1,0,1.3356,-5.8997
JPM,2024-06-28,0.9084997,0.06988781,0.02161246,0.8868873,2024-06-28,2024,6,28,JPM,200.01,202.6,199.3018,202.26,15307616.0,1,0,0,1,-1.5527,49.9888
JPM,2024-07-12,0.8955893,0.083768144,0.020642567,0.8749467,2024-07-12,2024,7,12,JPM,204.0,207.45,202.1,204.94,15443441.0,1,0,0,1,-2.4328,44.0664
JPM,2024-07-22,0.9474113,0.030291941,0.022296801,0.92511445,2024-07-22,2024,7,22,JPM,210.46,212.17,209.71,210.28,7663223.0,0,1,1,1,-0.0238,37.8957
JPM,2024-07-24,0.9514161,0.022863809,0.025720121,0.92569596,2024-07-24,2024,7,24,JPM,209.55,212.03,208.07,208.59,7118957.0,0,1,1,1,-0.0383,11.1681
JPM,2024-08-20,0.9514888,0.022982344,0.025528828,0.92595994,2024-08-20,2024,8,20,JPM,215.0,216.0,213.68,214.52,5640223.0,0,1,1,1,-0.0373,8.4143
JPM,2024-09-27,0.94918823,0.02169384,0.029117981,0.92007023,2024-09-27,2024,9,27,JPM,210.65,212.44,209.33,210.5,7032450.0,0,1,1,0,-0.1707,-18.8718
JPM,2024-10-11,0.89396507,0.08546057,0.02057436,0.8733907,2024-10-11,2024,10,11,JPM,215.67,224.6299,215.16,222.29,18320650.0,1,1,0,1,0.3657,102.4622
JPM,2024-10-17,0.94624496,0.03239589,0.02135916,0.92488575,2024-10-17,2024,10,17,JPM,224.27,225.85,223.31,224.42,6470186.0,1,0,1,0,-0.4215,-7.5759
JPM,2024-10-22,0.94765115,0.02999606,0.022352818,0.92529833,2024-10-22,2024,10,22,JPM,223.02,225.28,221.1,224.12,9586793.0,1,1,0,1,0.3178,55.1128
KO,2022-12-12,0.9372206,0.036282364,0.026497085,0.9107235,2022-12-12,2022,12,12,KO,63.3,64.005,63.01,63.97,11647900.0,1,0,0,0,-0.0313,-33.5215
KO,2023-02-14,0.94071335,0.039131958,0.02015467,0.9205587,2023-02-14,2023,2,14,KO,60.21,60.9,59.56,59.59,20491200.0,0,1,1,1,0.0,55.5734
KO,2023-04-24,0.94284034,0.036776498,0.020383194,0.9224572,2023-04-24,2023,4,24,KO,64.75,64.99,63.62,63.95,15524400.0,0,1,0,1,0.1566,21.1386
KO,2023-04-26,0.916798,0.060049627,0.023152368,0.89364564,2023-04-26,2023,4,26,KO,63.56,63.77,63.39,63.55,13178900.0,0,1,1,0,-0.2041,-4.4675
KO,2023-07-19,0.94324136,0.03132277,0.025435843,0.91780555,2023-07-19,2023,7,19,KO,60.77,61.79,60.68,61.64,12936000.0,1,0,0,1,-1.2021,11.8741
KO,2023-07-26,0.9417621,0.038239263,0.019998718,0.9217633,2023-07-26,2023,7,26,KO,61.86,63.17,61.39,63.05,17145500.0,1,0,0,1,0.9769,48.8699
KO,2023-10-20,0.92796147,0.050571937,0.021466598,0.90649486,2023-10-20,2023,10,20,KO,54.53,55.02,54.44,54.57,15674600.0,1,1,1,0,0.9061,-26.1075
KO,2023-10-24,0.9415825,0.03843224,0.019985247,0.92159724,2023-10-24,2023,10,24,KO,55.65,56.17,55.3,55.64,25290800.0,0,0,0,1,-0.8553,51.4328
KO,2024-02-13,0.9403205,0.03952004,0.020159416,0.9201611,2024-02-13,2024,2,13,KO,59.5,60.66,58.79,59.35,24195700.0,0,1,0,1,0.1012,52.4379
KO,2024-04-30,0.94284034,0.036776498,0.020383194,0.9224572,2024-04-30,2024,4,30,KO,62.14,62.83,61.465,61.77,19349153.0,0,1,1,1,-0.2584,15.6497
KO,2024-05-02,0.9329898,0.03740295,0.029607281,0.9033825,2024-05-02,2024,5,2,KO,62.18,62.4,61.72,61.99,10985900.0,0,1,1,0,-0.2895,-5.5275
KO,2024-05-08,0.94413567,0.027095105,0.028769217,0.9153664,2024-05-08,2024,5,8,KO,62.85,62.97,62.48,62.85,10484408.0,0,0,0,1,-0.0477,15.0406
KO,2024-05-13,0.94307375,0.02909432,0.027831875,0.9152419,2024-05-13,2024,5,13,KO,63.24,63.62,63.18,63.58,10137619.0,1,0,1,0,0.7607,-6.5849
KO,2024-05-14,0.94493866,0.026663132,0.028398247,0.9165404,2024-05-14,2024,5,14,KO,63.58,63.76,62.8,63.1,10852231.0,0,1,0,1,-0.0475,10.2993
KO,2024-07-23,0.8763103,0.10334321,0.020346534,0.8559637,2024-07-23,2024,7,23,KO,65.43,66.04,64.845,64.96,11810262.0,0,1,1,0,-1.2916,-10.8294
KO,2024-08-09,0.9449152,0.026883766,0.028201079,0.9167141,2024-08-09,2024,8,9,KO,68.7,68.785,68.245,68.68,12080420.0,0,1,1,1,0.7481,9.6992
KO,2024-08-14,0.93800926,0.034374453,0.027616233,0.91039306,2024-08-14,2024,8,14,KO,68.23,68.89,68.13,68.58,14328033.0,1,0,0,1,-0.102,26.9639
KO,2024-08-15,0.94535697,0.026620947,0.028022077,0.91733485,2024-08-15,2024,8,15,KO,68.62,68.92,68.5,68.65,11285120.0,1,0,0,0,-0.7661,-10.7982
KO,2024-08-21,0.924217,0.052999984,0.022783099,0.9014338,2024-08-21,2024,8,21,KO,69.48,70.13,69.335,69.57,8792397.0,1,1,1,0,0.3462,-29.7126
KO,2024-10-17,0.9385613,0.036795534,0.024643127,0.91391814,2024-10-17,2024,10,17,KO,70.63,70.69,69.58,69.9,14674631.0,0,1,0,0,-0.7666,-2.7326
KO,2024-10-23,0.9415825,0.03843224,0.019985247,0.92159724,2024-10-23,2024,10,23,KO,66.99,68.7,66.59,68.01,24621318.0,1,1,0,1,1.055,40.1846
MSFT,2022-12-16,0.91661847,0.061428074,0.0219535,0.89466494,2022-12-16,2022,12,16,MSFT,248.55,249.84,243.51,244.69,86088100.0,0,1,1,1,1.7634,189.8937
MSFT,2023-01-18,0.7935654,0.18275806,0.023676597,0.76988876,2023-01-18,2023,1,18,MSFT,241.565,242.38,235.52,235.81,30028689.0,0,1,1,1,1.6729,4.9109
MSFT,2023-01-24,0.9459543,0.032432146,0.021613557,0.9243407,2023-01-24,2023,1,24,MSFT,242.5,243.95,240.44,242.04,40234441.0,0,1,1,0,0.5943,-39.5213
MSFT,2023-04-25,0.94606453,0.031906217,0.02202927,0.92403525,2023-04-25,2023,4,25,MSFT,279.51,281.6,275.37,275.42,43772500.0,0,0,0,0,-6.7542,-32.1698
MSFT,2023-07-03,0.9486873,0.026924852,0.024387818,0.9242995,2023-07-03,2023,7,3,MSFT,339.19,340.9,336.57,337.99,12508700.0,0,0,1,0,-0.0473,-31.1665
MSFT,2023-07-25,0.94699633,0.030526005,0.02247766,0.9245187,2023-07-25,2023,7,25,MSFT,347.11,351.89,345.07,350.98,41637700.0,1,1,1,0,3.9109,-28.6827
MSFT,2023-10-11,0.9181112,0.051162105,0.030726664,0.88738453,2023-10-11,2023,10,11,MSFT,331.21,332.82,329.14,332.42,20063200.0,1,0,1,1,0.3805,3.8839
MSFT,2023-10-13,0.91073906,0.050153147,0.039107792,0.87163126,2023-10-13,2023,10,13,MSFT,332.38,333.83,326.36,327.73,21072400.0,0,0,0,0,-1.4761,-4.8994
MSFT,2023-10-16,0.9288331,0.046852045,0.024314828,0.90451837,2023-10-16,2023,10,16,MSFT,331.05,336.14,330.6,332.64,22158000.0,1,1,1,1,0.1747,20.8278
MSFT,2023-10-24,0.94633806,0.03181225,0.021849655,0.9244884,2023-10-24,2023,10,24,MSFT,331.3,331.84,327.6,330.53,31153600.0,0,0,0,0,-2.9765,-43.4124
MSFT,2023-10-30,0.94425154,0.029428441,0.026320053,0.91793144,2023-10-30,2023,10,30,MSFT,333.41,339.45,331.83,337.31,22828100.0,1,1,0,1,-0.2366,12.6462
MSFT,2023-11-06,0.900488,0.07367488,0.025837075,0.87465096,2023-11-06,2023,11,6,MSFT,353.45,357.54,353.35,356.53,23828300.0,1,0,0,0,-1.1095,-7.7634
MSFT,2023-12-08,0.91988236,0.05219588,0.027921742,0.8919606,2023-12-08,2023,12,8,MSFT,369.2,374.46,368.23,374.23,20144800.0,1,1,1,0,0.7891,-27.2982
MSFT,2024-01-19,0.93342924,0.04479797,0.021772714,0.91165656,2024-01-19,2024,1,19,MSFT,395.76,398.67,393.5,398.67,29272000.0,1,0,0,1,0.5448,8.347
MSFT,2024-01-30,0.9459543,0.032432146,0.021613557,0.9243407,2024-01-30,2024,1,30,MSFT,412.26,413.05,406.45,408.59,33477600.0,0,0,1,0,2.7693,-30.0672
MSFT,2024-03-08,0.9269163,0.042263508,0.030820144,0.89609617,2024-03-08,2024,3,8,MSFT,407.96,410.42,404.33,406.22,17971700.0,0,1,1,1,0.4203,11.4814
MSFT,2024-04-25,0.94606453,0.031906217,0.02202927,0.92403525,2024-04-25,2024,4,25,MSFT,394.03,399.89,388.03,399.04,40213200.0,1,0,0,1,-1.7917,36.0687
MSFT,2024-07-30,0.94699633,0.030526005,0.02247766,0.9245187,2024-07-30,2024,7,30,MSFT,427.72,429.05,417.36,422.92,31694300.0,0,1,1,0,1.0924,-25.959
MSFT,2024-08-21,0.9453089,0.033745237,0.020945854,0.924363,2024-08-21,2024,8,21,MSFT,424.08,426.4,421.72,424.14,15744000.0,1,0,1,0,2.0671,-18.6294
MSFT,2024-10-30,0.94633806,0.03181225,0.021849655,0.9244884,2024-10-30,2024,10,30,MSFT,437.435,438.5,432.1,432.53,29749149.0,0,1,1,0,6.4427,-44.3669
NEE,2022-12-21,0.9379655,0.032517735,0.029516798,0.9084487,2022-12-21,2022,12,21,NEE,83.85,84.95,83.65,84.65,4783981.0,1,1,1,1,1.5719,6.5237
NEE,2022-12-22,0.9270995,0.044083066,0.028817354,0.8982822,2022-12-22,2022,12,22,NEE,84.54,84.54,82.16,83.34,4491000.0,0,1,0,1,-0.9861,37.9838
NEE,2023-01-25,0.782353,0.19536838,0.02227864,0.7600743,2023-01-25,2023,1,25,NEE,80.53,80.99,75.9,76.59,28523400.0,0,1,1,1,0.2487,54.1231
NEE,2023-02-09,0.9377936,0.039956823,0.022249615,0.91554403,2023-02-09,2023,2,9,NEE,75.2,75.94,73.12,73.27,13162600.0,0,1,0,1,-1.9668,33.1937
NEE,2023-03-01,0.93909764,0.03728258,0.023619764,0.9154779,2023-03-01,2023,3,1,NEE,70.86,71.04,69.64,69.87,11808200.0,0,0,0,0,-3.2405,-26.5042
NEE,2023-03-03,0.94501066,0.03170111,0.023288246,0.9217224,2023-03-03,2023,3,3,NEE,72.89,73.87,72.18,73.83,10724300.0,1,0,0,1,-0.7661,55.7112
NEE,2023-03-17,0.9503758,0.026124582,0.023499658,0.9268761,2023-03-17,2023,3,17,NEE,76.29,76.29,74.74,75.67,14131700.0,0,0,0,1,-0.3949,97.9202
NEE,2023-04-25,0.9224045,0.05786801,0.01972742,0.9026772,2023-04-25,2023,4,25,NEE,77.73,79.1,77.5,77.82,8399200.0,1,1,1,0,5.0628,-33.6367
NEE,2023-05-18,0.9431493,0.03434225,0.022508457,0.9206409,2023-05-18,2023,5,18,NEE,74.75,75.25,74.21,75.1,6970597.0,1,0,0,1,0.8324,9.9703
NEE,2023-05-22,0.9388064,0.03528173,0.025911883,0.91289455,2023-05-22,2023,5,22,NEE,74.91,75.17,74.47,74.58,4272571.0,0,0,1,0,0.5663,-51.1776
NEE,2023-06-20,0.93954337,0.03812167,0.022334907,0.91720843,2023-06-20,2023,6,20,NEE,75.63,76.17,74.5,74.76,7802048.0,0,1,1,1,-1.346,8.7225
NEE,2023-07-25,0.9220934,0.05849538,0.019411203,0.9026822,2023-07-25,2023,7,25,NEE,75.76,75.94,74.62,75.44,8847806.0,0,0,1,1,1.4388,22.1302
NEE,2023-08-10,0.93883824,0.038373936,0.022787817,0.91605043,2023-08-10,2023,8,10,NEE,69.3,69.66,68.15,68.29,7959864.0,0,1,0,1,-0.9141,22.0052
NEE,2023-09-25,0.93464357,0.03041395,0.03494256,0.899701,2023-09-25,2023,9,25,NEE,67.22,67.495,66.78,67.47,8656485.0,1,1,1,0,3.2599,-4.2699
NEE,2023-10-24,0.91633534,0.06450328,0.01916137,0.897174,2023-10-24,2023,10,24,NEE,54.44,55.43,53.11,55.12,20060330.0,1,0,0,1,-2.3734,4.1426
NEE,2023-11-16,0.9345551,0.0465943,0.018850511,0.9157046,2023-11-16,2023,11,16,NEE,57.42,57.77,56.58,56.6,11155370.0,0,1,1,1,-1.3422,10.0517
NEE,2024-01-25,0.9165673,0.06383368,0.019599076,0.89696825,2024-01-25,2024,1,25,NEE,58.95,59.36,57.06,57.98,15702620.0,0,1,0,1,-0.855,34.7867
NEE,2024-01-31,0.9407711,0.035764948,0.02346391,0.9173072,2024-01-31,2024,1,31,NEE,59.7,59.98,58.425,58.63,11124880.0,0,1,1,1,-1.8745,28.0545
NEE,2024-02-28,0.9330555,0.043971978,0.022972573,0.91008294,2024-02-28,2024,2,28,NEE,55.35,55.72,54.71,55.04,13240400.0,0,0,0,0,-0.2718,-33.7768
NEE,2024-03-01,0.9419234,0.035880186,0.022196462,0.91972685,2024-03-01,2024,3,1,NEE,55.26,55.62,54.28,55.21,15398190.0,0,1,1,1,0.4366,31.8948
NEE,2024-03-04,0.9421398,0.032367744,0.025492435,0.9166474,2024-03-04,2024,3,4,NEE,54.78,55.07,53.95,54.97,11674600.0,1,0,0,0,-0.7762,-27.1527
NEE,2024-03-07,0.9404712,0.036443207,0.023085639,0.91738546,2024-03-07,2024,3,7,NEE,56.08,56.47,55.53,56.25,10227280.0,1,0,0,0,-2.6985,-19.6954
NEE,2024-04-23,0.9224045,0.05786801,0.01972742,0.9026772,2024-04-23,2024,4,23,NEE,65.24,67.17,65.1,66.2,14349197.0,1,1,0,1,-0.5409,18.104
NEE,2024-05-06,0.9278857,0.024729794,0.047384463,0.8805013,2024-05-06,2024,5,6,NEE,70.36,71.3,70.26,71.25,14042124.0,1,0,0,1,-0.9729,3.0913
NEE,2024-05-28,0.93798584,0.034539763,0.02747442,0.91051143,2024-05-28,2024,5,28,NEE,76.62,78.255,76.33,77.53,11986997.0,1,1,1,1,1.1085,73.8167
NEE,2024-06-03,0.94626164,0.03047869,0.023259588,0.9230021,2024-06-03,2024,6,3,NEE,79.5,79.75,77.52,77.71,15410520.0,0,1,1,1,0.7259,81.6356
NEE,2024-06-07,0.94160956,0.036494747,0.021895697,0.91971385,2024-06-07,2024,6,7,NEE,75.56,77.0,75.01,75.39,10059493.0,0,0,1,0,-2.0527,-10.3341
NEE,2024-06-11,0.9154381,0.049667533,0.03489438,0.8805437,2024-06-11,2024,6,11,NEE,75.3,75.32,71.55,72.74,22781516.0,0,1,1,1,0.6643,63.5374
NEE,2024-06-20,0.9394543,0.03643392,0.024111796,0.9153425,2024-06-20,2024,6,20,NEE,71.0,72.89,70.785,72.46,14857201.0,1,0,0,0,-0.4807,-23.6754
NEE,2024-07-01,0.9307537,0.048363082,0.02088318,0.90987056,2024-07-01,2024,7,1,NEE,71.46,71.63,69.5402,69.9,11036448.0,0,1,1,1,-0.8089,17.2197
NEE,2024-07-10,0.9107701,0.044427376,0.044802513,0.86596763,2024-07-10,2024,7,10,NEE,72.26,73.13,71.68,72.9,6741131.0,1,0,0,0,-2.4096,-44.6971
NEE,2024-07-24,0.9220934,0.05849538,0.019411203,0.9026822,2024-07-24,2024,7,24,NEE,72.73,75.75,72.29,75.41,17813660.0,1,1,0,1,2.6825,27.848
NEE,2024-07-30,0.93808985,0.04058235,0.021327768,0.9167621,2024-07-30,2024,7,30,NEE,74.525,74.525,73.2,74.28,8505348.0,0,0,0,0,-2.7621,-45.5401
NEE,2024-10-23,0.91633534,0.06450328,0.01916137,0.897174,2024-10-23,2024,10,23,NEE,84.59,86.0,83.0,84.96,10825057.0,1,1,1,1,2.5963,11.5372
NEE,2024-10-31,0.93836284,0.03584242,0.025794804,0.912568,2024-10-31,2024,10,31,NEE,78.39,79.8461,78.14,79.25,13034688.0,1,1,1,0,2.4564,-10.8148
NUE,2023-01-26,0.9300876,0.04872705,0.021185286,0.90890235,2023-01-26,2023,1,26,NUE,160.0,170.56,159.6,169.82,4128900.0,1,0,0,1,1.7678,73.2357
NUE,2023-04-20,0.93445665,0.044375706,0.021167597,0.91328907,2023-04-20,2023,4,20,NUE,150.5,158.35,149.51,155.73,3798200.0,1,1,0,1,1.4858,53.2521
NUE,2023-05-12,0.9314991,0.044143848,0.02435696,0.90714216,2023-05-12,2023,5,12,NUE,138.62,140.46,137.8258,139.08,1432026.0,1,0,0,1,-0.9966,22.9202
NUE,2023-07-24,0.93564194,0.04314965,0.0212085,0.9144334,2023-07-24,2023,7,24,NUE,164.78,167.76,163.675,166.65,1295502.0,1,0,1,0,-3.6037,-30.4196
NUE,2023-08-08,0.93750864,0.042148225,0.020343162,0.9171655,2023-08-08,2023,8,8,NUE,166.82,170.53,164.805,169.91,1120454.0,1,0,0,1,0.3129,1.4354
NUE,2023-10-23,0.9355642,0.04335548,0.021080315,0.91448385,2023-10-23,2023,10,23,NUE,140.84,142.46,140.07,140.49,1807200.0,0,0,0,0,-4.539,-15.5238
NUE,2023-12-15,0.92232007,0.036071595,0.041608334,0.88071173,2023-12-15,2023,12,15,NUE,171.34,175.53,169.5,172.82,3915600.0,1,0,0,1,-0.8036,101.7994
NUE,2024-01-29,0.9330866,0.046092723,0.02082068,0.91226596,2024-01-29,2024,1,29,NUE,175.5,177.09,173.13,176.64,2203685.0,1,0,0,0,-6.4902,-39.5893
NUE,2024-04-22,0.9356758,0.043283086,0.021041103,0.9146347,2024-04-22,2024,4,22,NUE,190.98,193.61,188.47,191.63,1609818.0,1,1,1,0,9.7286,-66.8472
NUE,2024-05-14,0.9250449,0.048977405,0.025977623,0.8990673,2024-05-14,2024,5,14,NUE,174.46,175.39,171.975,172.62,1021771.0,0,0,0,0,-2.0373,-30.3753
NUE,2024-07-22,0.93703365,0.041800573,0.021165775,0.91586787,2024-07-22,2024,7,22,NUE,162.3,163.5,160.68,163.34,1434745.0,1,0,1,0,1.108,-35.1644
NUE,2024-10-21,0.9355642,0.04335548,0.021080315,0.91448385,2024-10-21,2024,10,21,NUE,158.54,159.205,155.41,156.11,2062422.0,0,1,1,0,6.91,-60.6936
PG,2022-12-13,0.92549336,0.019799484,0.05470713,0.8707863,2022-12-13,2022,12,13,PG,153.41,154.23,150.79,152.24,7679900.0,0,0,0,1,-0.3926,4.0355
PG,2023-01-10,0.9300351,0.047506053,0.022458842,0.90757626,2023-01-10,2023,1,10,PG,152.1,152.7,150.94,151.89,4716400.0,0,1,1,0,0.8164,-45.7324
PG,2023-01-19,0.821851,0.15494603,0.02320295,0.79864806,2023-01-19,2023,1,19,PG,143.31,146.22,142.24,142.42,12682800.0,0,1,1,1,-0.3847,47.6083
PG,2023-01-26,0.9414673,0.03907702,0.019455709,0.92201155,2023-01-26,2023,1,26,PG,141.73,141.74,140.74,141.15,5398600.0,0,1,1,0,0.4126,-21.4086
PG,2023-02-03,0.9417968,0.038460225,0.019742986,0.9220538,2023-02-03,2023,2,3,PG,142.78,143.38,141.17,142.61,5993100.0,0,1,1,0,0.8557,-1.8827
PG,2023-04-11,0.94202125,0.033816937,0.024161803,0.91785944,2023-04-11,2023,4,11,PG,151.26,151.44,150.52,150.66,6311800.0,0,0,1,1,-0.2714,2.8332
PG,2023-04-21,0.8307296,0.14551853,0.023751838,0.80697775,2023-04-21,2023,4,21,PG,154.94,158.11,154.5,156.07,14875800.0,1,1,0,1,-0.1791,83.4367
PG,2023-05-02,0.94136477,0.039121293,0.01951392,0.92185086,2023-05-02,2023,5,2,PG,156.59,156.93,155.67,156.43,5262900.0,0,0,1,0,0.128,-8.8675
PG,2023-07-11,0.93501824,0.04104954,0.023932215,0.911086,2023-07-11,2023,7,11,PG,148.73,149.05,146.96,148.08,5150300.0,0,0,0,0,-0.5173,-23.8639
